"","GeoName","Region","year","Totalemploymentnumberofjobs","Wageandsalaryemployment","Proprietorsemployment","Farmproprietorsemployment","Nonfarmproprietorsemployment2","Farmemployment","Nonfarmemployment","Privatenonfarmemployment","Forestryfishingandrelatedactivities","Miningquarryingandoilandgasextraction","Utilities","Construction","Manufacturing","Wholesaletrade","Retailtrade","Transportationandwarehousing","Information","Financeandinsurance","Realestateandrentalandleasing","Professionalscientificandtechnicalservices","Managementofcompaniesandenterprises","Administrativeandsupportandwastemanagementandremediationservices","Educationalservices","Healthcareandsocialassistance","Artsentertainmentandrecreation","Accommodationandfoodservices","Otherservicesexceptgovernmentandgovernmententerprises","Governmentandgovernmententerprises","Federalcivilian","Military","Stateandlocal","Stategovernment","Localgovernment","Post","year_effective"
"542","Missouri",4,2014,3597160,2834949,762211,89352,672859,96483,3500677,3027638,"13681","9230","12344","180895","268874",136055,377081,"121607","61158",184483,147691,198759,68892,203118,81696,422513,75589,"259084","204888",473039,56958,35583,380498,104114,276384,0,2020
"543","Missouri",4,2015,3655817,2887003,768814,88364,680450,98335,3557482,3086506,"13008","9564","12429","182808","274754",136298,384818,"128760","58442",186457,151154,211213,68339,204245,82643,433328,71881,"267477","208888",470976,57502,35532,377942,104061,273881,0,2020
"544","Missouri",4,2016,3700543,2925031,775512,88012,687500,98263,3602280,3131586,"13327","9928","12605","192179","277834",130253,386619,"129889","58000",192953,155315,216711,69709,207167,82452,441200,74320,"273682","207443",470694,58422,34647,377625,104227,273398,0,2020
"545","Missouri",4,2017,3735873,2951186,784687,87225,697462,94468,3641405,3168840,"13600","8809","12216","194394","280361",130384,386354,"135671","57406",194540,159878,225169,68817,206519,85008,450325,74131,"280066","205192",472565,58402,35686,378477,104928,273549,0,2020
"546","Missouri",4,2018,3777370,2971443,805927,87702,718225,95074,3682296,3210289,"14240","7459","12231","194211","286990",130914,382482,"142563","56801",200896,163136,230090,69868,207923,87529,454684,76440,"281613","210219",472007,58440,35308,378259,104921,273338,0,2020
"547","Missouri",4,2019,3779459,2998939,780520,86844,693676,95542,3683917,3209916,"13946","7012","12368","196736","289852",132678,371442,"151805","54773",196384,156478,227442,70043,206032,92711,462107,75553,"284570","207984",474001,59173,36327,378501,105592,272909,0,2020
"548","Missouri",4,2020,3692620,2858071,834549,86354,748195,96287,3596333,3135620,"14374","7247","12253","203684","279638",129629,363759,"160244","52267",210028,170296,227143,67208,192915,88436,450979,63742,"241521","200257",460713,61388,36760,362565,101597,260968,1,2020
"549","Missouri",4,2021,3796384,2916922,879462,86388,793074,94249,3702135,3248409,"14463","7592","12178","206072","283585",133081,378073,"176585","56002",220377,184668,236962,65443,197994,89054,452428,70566,"257696","205590",453726,60848,34923,357955,96515,261440,1,2020
"550","Missouri",4,2022,3934395,2997480,936915,86398,850517,93207,3841188,3390809,"14994","7921","12203","216462","295203",138827,386934,"189914","59870",236768,204471,243353,65992,204765,95612,454774,75450,"275193","212103",450379,59220,32645,358514,95727,262787,1,2020
"551","Montana",7,2001,559924,414029,145895,26245,119650,32404,527520,437371,"7046","7018","3226","38480","24436",17145,69283,"17434","9401",20321,19228,28502,1383,21470,5706,55921,14086,"46152","31133",90149,13053,8361,68735,24183,44552,0,2025
"552","Montana",7,2002,564636,417740,146896,25943,120953,32105,532531,442607,"7863","6726","2965","38377","23179",16910,69678,"17205","9041",21138,19233,29219,1519,21659,6041,57790,14996,"46994","32074",89924,13809,8405,67710,23115,44595,0,2025
"553","Montana",7,2003,571208,423145,148063,24817,123246,30480,540728,448194,"7097","6934","2885","41068","22029",17203,69481,"16843","9060",21405,20574,29419,1404,22621,6167,58294,15892,"47738","32080",92534,14029,8506,69999,24562,45437,0,2025
"554","Montana",7,2004,585505,433549,151956,24130,127826,29768,555737,462311,"7246","7904","2963","44018","22290",17840,70899,"16980","9296",21561,22574,30845,1161,23460,6380,59512,16370,"48886","32126",93426,13864,8466,71096,25194,45902,0,2025
"555","Montana",7,2005,600567,442776,157791,23831,133960,29084,571483,478606,"7183","8496","2998","48358","22767",18173,72348,"17741","9490",21746,24866,31466,1165,24103,6990,61009,17138,"49780","32789",92877,13512,8248,71117,25717,45400,0,2025
"556","Montana",7,2006,616917,455491,161426,23281,138145,28436,588481,495732,"7053","9336","3076","51377","23406",18433,73456,"18284","9442",22347,27049,32661,1234,26295,7623,62559,18071,"50600","33430",92749,13513,8253,70983,25477,45506,0,2025
"557","Montana",7,2007,635629,466195,169434,24114,145320,28881,606748,513206,"7319","10218","3148","54058","23949",18736,76065,"18573","9330",23543,28987,34103,1479,28071,7334,64291,19117,"51191","33694",93542,13404,8177,71961,26357,45604,0,2025
"558","Montana",7,2008,636195,466758,169437,24065,145372,29088,607107,512930,"7455","10959","3234","50415","23418",18540,75486,"18067","9377",24821,29633,34382,1826,27211,7515,66081,19441,"51826","33243",94177,13634,8204,72339,25973,46366,0,2025
"559","Montana",7,2009,619453,449976,169477,24209,145268,28921,590532,494516,"7006","9636","3186","43376","21232",17868,72344,"17633","9132",25908,29378,33181,1896,26205,7655,67433,18812,"49991","32644",96016,14177,8004,73835,26457,47378,0,2025
"560","Montana",7,2010,616391,447223,169168,24067,145101,28828,587563,490449,"7122","11089","3164","40842","19856",17513,70319,"17494","9100",25101,30469,33696,1995,26579,7872,68396,18623,"49396","31823",97114,14855,8097,74162,26406,47756,0,2025
"561","Montana",7,2011,623221,451225,171996,23865,148131,29353,593868,497824,"7183","11272","3205","40272","20684",17594,70943,"18460","9036",26193,31596,33959,2302,27156,8016,68116,18889,"50492","32456",96044,13873,8188,73983,26843,47140,0,2025
"562","Montana",7,2012,633197,460263,172934,23127,149807,29795,603402,508242,"7561","14857","3293","40880","21550",18217,70945,"19386","8718",25285,31405,34370,2388,27519,8138,70149,19033,"51847","32701",95160,13563,8315,73282,26794,46488,0,2025
"563","Montana",7,2013,642072,466810,175262,23614,151648,30232,611840,516729,"7717","14759","3292","42066","22659",19139,71918,"19809","8780",25197,32218,35220,2253,25619,8638,71270,19516,"53533","33126",95111,13077,8299,73735,27279,46456,0,2025
"564","Montana",7,2014,649048,470466,178582,23422,155160,29829,619219,523832,"8017","14318","3272","42968","23030",20037,73728,"19950","8366",24441,33679,35622,2335,25214,9049,71597,20172,"54241","33796",95387,13000,8132,74255,27712,46543,0,2025
"565","Montana",7,2015,660573,479397,181176,23424,157752,30291,630282,534754,"7731","13667","3238","44680","23447",20880,75386,"20178","8111",24836,34979,36985,2506,24995,9166,73011,19827,"56258","34873",95528,13050,8046,74432,27362,47070,0,2025
"566","Montana",7,2016,667793,484091,183702,23323,160379,30277,637516,541341,"7892","12803","3291","46328","24262",19366,75147,"19668","8286",25465,36025,37576,2767,24741,8940,75194,20568,"57997","35025",96175,13301,7924,74950,27264,47686,0,2025
"567","Montana",7,2017,674409,488913,185496,22985,162511,30459,643950,547856,"8009","11924","3014","46926","24657",19183,75524,"20294","8483",25324,37601,38407,2575,25286,9011,76927,20645,"59030","35036",96094,13210,7803,75081,27126,47955,0,2025
"568","Montana",7,2018,684043,494444,189599,22897,166702,29647,654396,559055,"8197","10626","2972","48851","25168",19335,75298,"21162","8416",26659,38941,39761,2698,26525,9363,77344,21513,"59714","36512",95341,13244,7705,74392,26543,47849,0,2025
"569","Montana",7,2019,685999,501350,184649,22374,162275,29429,656570,560021,"8059","10133","2973","49478","25358",19269,73974,"22101","8099",26850,37423,39939,2644,27317,9533,78503,21502,"60443","36423",96549,13366,7739,75444,27332,48112,0,2025
"570","Montana",7,2020,684052,486568,197484,22604,174880,29221,654831,559526,"8161","9829","2970","52165","24823",19027,73481,"22984","7848",29031,41803,41141,2697,26924,9088,78007,19897,"54230","35420",95305,13682,7825,73798,26869,46929,0,2025
"571","Montana",7,2021,716176,508624,207552,22755,184797,28673,687503,590970,"8449","10032","2967","54143","25653",19867,76270,"24882","7972",30717,46408,44109,3041,28883,9600,79799,21620,"59993","36565",96533,13511,7674,75348,27707,47641,0,2025
"572","Montana",7,2022,746194,526075,220119,22756,197363,29362,716832,620341,"8696","10492","2980","58126","26340",20938,78138,"26356","8567",33540,51625,46837,2860,30432,10118,80504,21602,"64425","37765",96491,13279,7531,75681,27512,48169,0,2025
"573","Nebraska",4,2001,1175112,951554,223558,49442,174116,63301,1111811,947873,"6771","2201","1597","65241","113289",45298,137758,"52373","25310",65112,28257,49779,13324,62758,19143,109828,17487,"70887","61460",163938,15724,14671,133543,32131,101412,1,1988
"574","Nebraska",4,2002,1165998,945686,220312,44096,176216,57003,1108995,940736,"7141","2058","1803","64740","108773",44153,134464,"53948","23557",65391,28076,49353,14482,59579,19909,112086,18034,"70080","63109",168259,16364,14805,137090,34136,102954,1,1988
"575","Nebraska",4,2003,1169210,948572,220638,41715,178923,55345,1113865,944138,"6557","2367","2040","67301","104763",43365,134433,"56439","22806",66290,28968,50233,13159,57859,20140,115002,18277,"71035","63104",169727,16704,14808,138215,34571,103644,1,1988
"576","Nebraska",4,2004,1180188,955189,224999,40622,184377,53300,1126888,956140,"7073","2236","2024","69192","103160",43299,134512,"58287","22363",66854,30999,52951,13930,57895,19826,116735,18976,"72053","63775",170748,16586,14798,139364,34924,104440,1,1988
"577","Nebraska",4,2005,1192187,962576,229611,40270,189341,52054,1140133,969304,"7363","2212","1807","68960","103894",43404,136142,"61232","22641",67858,32539,53626,14993,57826,20316,118067,19342,"73176","63906",170829,16364,14002,140463,35073,105390,1,1988
"578","Nebraska",4,2006,1208036,972975,235061,39165,195896,50315,1157721,985342,"7386","2269","1750","70035","104458",43765,135292,"61931","21879",69278,34496,56826,15891,59618,20686,121338,19891,"74190","64363",172379,16283,13894,142202,35040,107162,1,1988
"579","Nebraska",4,2007,1230968,986062,244906,39018,205888,49869,1181099,1009398,"8549","2037","1820","72598","104678",43758,135446,"64329","22023",72809,36472,59261,17684,60397,21155,125162,20972,"75299","64949",171701,15995,13462,142244,35172,107072,1,1988
"580","Nebraska",4,2008,1237394,990955,246439,39564,206875,49906,1187488,1014152,"8941","2594","2061","72196","104372",44665,133566,"63389","21124",75763,37005,61109,17486,60120,21470,127551,21853,"75117","63770",173336,16183,13788,143365,34686,108679,1,1988
"581","Nebraska",4,2009,1223251,969807,253444,40013,213431,51627,1171624,995428,"9643","2478","2088","69331","96643",43982,130089,"60640","19642",78564,37505,60171,17736,56334,22384,128630,22099,"73939","63530",176196,16564,13752,145880,35035,110845,1,1988
"582","Nebraska",4,2010,1219855,966617,253238,41220,212018,54213,1165642,988470,"10007","2842","1835","63759","94494",43166,128620,"59588","19126",77454,39270,60707,17742,56499,23183,130473,21768,"73884","64053",177172,17367,13421,146384,34789,111595,1,1988
"583","Nebraska",4,2011,1232536,970539,261997,41738,220259,55431,1177105,1002606,"10520","2551","1768","62464","96878",43781,129836,"60864","19420",80407,41326,60805,17231,57253,22807,131873,22045,"75344","65433",174499,16686,13281,144532,33984,110548,1,1988
"584","Nebraska",4,2012,1251331,988873,262458,41806,220652,53922,1197409,1023910,"10695","3590","1757","64957","98331",44131,130339,"62047","19412",79590,41218,62512,17337,59389,22814,139448,22758,"76802","66783",173499,16714,13123,143662,34125,109537,1,1988
"585","Nebraska",4,2013,1266360,1000277,266083,41700,224383,53977,1212383,1039060,"11219","3666","1458","67423","100072",44769,131244,"62201","19543",80124,42871,62077,19996,60944,22936,139904,23308,"78168","67137",173323,16533,12799,143991,34252,109739,1,1988
"586","Nebraska",4,2014,1282738,1013666,269072,41058,228014,53226,1229512,1055424,"11742","3690","1427","69841","100853",47193,133513,"62761","19632",79212,44725,62274,21177,63069,23297,140253,24003,"79216","67546",174088,16686,12652,144750,34336,110414,1,1988
"587","Nebraska",4,2015,1302877,1030960,271917,40436,231481,56525,1246352,1071570,"10393","3672","1310","71901","100884",46886,136221,"65247","20018",80249,46315,63711,22902,63682,23917,140973,23882,"79950","69457",174782,16690,12672,145420,34579,110841,1,1988
"588","Nebraska",4,2016,1310927,1036494,274433,39852,234581,54337,1256590,1080857,"10904","3647","1420","74748","100631",44639,136158,"62815","21037",83390,47706,62761,22570,65938,23719,143632,24526,"82078","68538",175733,16772,12733,146228,34491,111737,1,1988
"589","Nebraska",4,2017,1317730,1040872,276858,38571,238287,53957,1263773,1088132,"11196","3191","1286","75012","101857",43847,136115,"63652","20833",83459,49486,64571,22476,65411,24218,144684,25480,"83309","68049",175641,16862,12781,145998,34159,111839,1,1988
"590","Nebraska",4,2018,1330415,1048495,281920,38445,243475,55066,1275349,1099625,"11514","2630","1263","76370","103539",43199,133824,"66098","20338",85183,50896,65794,22841,66621,24208,145795,26015,"83746","69751",175724,16845,12620,146259,34046,112213,1,1988
"591","Nebraska",4,2019,1328389,1051260,277129,37717,239412,52509,1275880,1099708,"11112","2396","1295","77730","103549",42978,129896,"68611","19659",84260,49869,65830,22591,67850,24615,146837,26049,"84751","69830",176172,17010,12549,146613,35028,111585,1,1988
"592","Nebraska",4,2020,1305651,1013507,292144,37561,254583,52641,1253010,1080845,"11287","2394","1250","81030","101325",42805,126974,"68401","18751",88519,55435,66761,22311,64278,22934,143176,22015,"74127","67072",172165,17452,12605,142108,34667,107441,1,1988
"593","Nebraska",4,2021,1334434,1032762,301672,36982,264690,53347,1281087,1107793,"11492","2503","1246","80611","103015",42729,129042,"70407","20864",89335,59736,68702,21396,65281,23698,145638,24425,"79204","68469",173294,16966,12691,143637,34751,108886,1,1988
"594","Nebraska",4,2022,1372111,1051451,320660,36572,284088,52319,1319792,1146371,"12037","2593","1276","83949","106951",44020,131210,"72404","22094",92885,65568,71021,22445,67372,24777,146290,25512,"83739","70228",173421,16651,12742,144028,34409,109619,1,1988
"595","Nevada",8,2001,1285310,1081457,203853,2942,200911,5311,1279999,1144477,"1413","12060","4600","107342","46319",38151,136163,"42493","22051",64585,58410,63484,9297,81616,6041,75309,41382,"283200","50561",135522,14709,12002,108811,27548,81263,NA,NA
"596","Nevada",8,2002,1299544,1085052,214492,2912,211580,4815,1294729,1153087,"1611","11148","5131","108545","45960",38336,138589,"42161","19854",64609,62604,65444,9327,80942,6868,79067,42449,"277023","53419",141642,15900,12772,112970,28695,84275,NA,NA
"597","Nevada",8,2003,1353124,1122818,230306,2776,227530,5107,1348017,1201765,"1418","11620","5171","117943","46769",37818,144622,"42753","19286",67180,69980,69648,9307,85772,7539,83162,44159,"282522","55096",146252,16836,13527,115889,29079,86810,NA,NA
"598","Nevada",8,2004,1441158,1190151,251007,2710,248297,4943,1436215,1285420,"1518","12269","5258","136969","49139",39423,150752,"45856","18920",68928,81107,76693,11748,95304,8350,87181,45831,"291651","58523",150795,16781,13832,120182,30556,89626,NA,NA
"599","Nevada",8,2005,1533726,1259508,274218,2699,271519,4934,1528792,1372844,"1458","12986","4789","155711","51581",41844,158252,"49482","19343",72707,92050,79685,14468,102742,9721,91475,47433,"305808","61309",155948,17002,13859,125087,31565,93522,NA,NA
"600","Nevada",8,2006,1604488,1316861,287627,2641,284986,4907,1599581,1437662,"1476","13959","4779","163998","54151",43774,164613,"53002","20053",74088,99028,84468,16758,109833,10620,94960,48610,"314950","64542",161919,17058,14053,130808,32159,98649,NA,NA
"601","Nevada",8,2007,1643873,1330269,313604,2728,310876,4716,1639157,1470244,"1628","15380","4736","154566","54364",44251,168246,"57204","20977",80327,103817,89234,18970,109133,11802,100374,50765,"316621","67849",168913,17100,14672,137141,33311,103830,NA,NA
"602","Nevada",8,2008,1619016,1301092,317924,2868,315056,4953,1614063,1440591,"1660","16485","4859","135789","52057",43589,165464,"57317","20052",83558,100681,87956,22177,101941,12574,104808,50012,"312075","67537",173472,17499,15686,140287,35304,104983,NA,NA
"603","Nevada",8,2009,1512925,1185067,327858,3026,324832,5038,1507887,1336608,"1629","15540","4772","98675","44462",39710,154834,"53949","18082",89750,95670,82719,21448,92606,13174,106836,47120,"289292","66340",171279,17897,15940,137442,35997,101445,NA,NA
"604","Nevada",8,2010,1478082,1153906,324176,3254,320922,5354,1472728,1303612,"1585","17016","4544","75643","41667",37489,152355,"53212","17693",83043,94363,81695,21739,95138,13960,109647,46698,"290879","65246",169116,18743,17002,133371,35236,98135,NA,NA
"605","Nevada",8,2011,1501861,1161016,340845,3388,337457,5368,1496493,1329927,"1687","18010","4349","68320","42579",37627,155181,"56067","17614",87226,95626,81847,21402,100630,13990,112993,48739,"296930","69110",166566,17744,17848,130974,35171,95803,NA,NA
"606","Nevada",8,2012,1519210,1179616,339594,3553,336041,5658,1513552,1348222,"1697","22126","4228","67968","43639",37409,158421,"58928","17890",84932,92633,82829,23004,102553,14160,115582,49509,"298004","72710",165330,18243,18300,128787,34377,94410,NA,NA
"607","Nevada",8,2013,1561287,1207787,353500,3488,350012,5733,1555554,1388885,"1675","21395","4176","72990","45771",38021,163227,"59979","18460",87856,93723,85509,23674,106773,14795,118871,50384,"305092","76514",166669,18387,18608,129674,34752,94922,NA,NA
"608","Nevada",8,2014,1608537,1249546,358991,3451,355540,5560,1602977,1436615,"1760","20074","4098","79682","46744",41720,168989,"64048","19512",81922,95946,88518,24713,111393,16013,123391,53060,"316993","78039",166362,18113,18149,130100,33736,96364,NA,NA
"609","Nevada",8,2015,1664654,1292238,372416,3389,369027,5438,1659216,1490748,"1669","19965","4271","86478","47750",42715,173487,"72810","19041",85013,98667,92437,27039,118004,16373,129044,51587,"322316","82082",168468,18564,17438,132466,35203,97263,NA,NA
"610","Nevada",8,2016,1724751,1329771,394980,3122,391858,5286,1719465,1547995,"1746","19757","4602","93397","49651",39827,174854,"87723","20409",88356,100929,94351,30907,125760,16827,135531,54072,"325208","84088",171470,18898,17304,135268,35396,99872,NA,NA
"611","Nevada",8,2017,1780614,1374016,406598,3002,403596,5434,1775180,1597851,"1805","19625","4409","101021","54020",41330,178349,"100770","20621",85036,103958,98144,30556,127962,17782,141488,55852,"329179","85944",177329,19204,18685,139440,36578,102862,NA,NA
"612","Nevada",8,2018,1848890,1420719,428171,2992,425179,5116,1843774,1665634,"1978","18353","4393","108503","61616",43052,180574,"108050","21643",91048,107139,103785,33740,133275,18892,148639,58841,"330764","91349",178140,19306,18788,140046,36611,103435,NA,NA
"613","Nevada",8,2019,1884148,1461656,422492,2896,419596,5010,1879138,1697687,"1901","17666","4453","116071","65380",44178,180589,"119311","21174",84942,101392,106292,32953,138998,21467,155011,59995,"333316","92598",181451,19773,19545,142133,37441,104692,NA,NA
"614","Nevada",8,2020,1770886,1317515,453371,2908,450463,5155,1765731,1588430,"1935","18358","4525","115479","62284",42193,175398,"123761","19250",97740,106907,106738,30879,126402,20163,154925,49678,"244158","87657",177301,20983,19921,136397,36176,100221,NA,NA
"615","Nevada",8,2021,1912872,1415003,497869,2950,494919,4996,1907876,1729616,"1996","18321","4457","119899","66610",44803,185753,"141477","22736",109193,117118,114561,32917,134447,22316,163921,56036,"278505","94550",178260,21003,20721,136536,36625,99911,NA,NA
"616","Nevada",8,2022,2061871,1528778,533093,2864,530229,5208,2056663,1874671,"2214","19165","4612","129422","71259",48807,191956,"153001","25517",122182,130455,121060,37971,146587,23945,170804,61968,"314012","99734",181992,21393,20731,139868,36314,103554,NA,NA
"617","New Hampshire",1,2001,788168,640657,147511,3264,144247,4882,783286,695243,"3445","882","2885","52596","101279",29341,111706,"16907","15581",34156,25752,47002,7368,34107,23520,78421,17832,"52803","39660",88043,7939,4279,75825,23868,51957,0,2022
"618","New Hampshire",1,2002,788485,635884,152601,3481,149120,5045,783440,692212,"3591","779","2809","53694","88697",29474,113429,"16687","14597",35163,26521,46393,6864,34156,25166,80584,18563,"54106","40939",91228,8073,4310,78845,24885,53960,0,2022
"619","New Hampshire",1,2003,797649,637306,160343,3404,156939,4992,792657,699306,"3113","905","2697","56926","83841",29439,114186,"16886","14254",35666,28607,46888,6589,35644,26032,82591,19036,"54744","41262",93351,8006,4464,80881,25645,55236,0,2022
"620","New Hampshire",1,2004,812824,643789,169035,3328,165707,4630,808194,716324,"3238","922","2656","59423","83688",30296,115212,"16750","14752",36231,31275,49600,7468,36886,25954,83942,19876,"56417","41738",91870,7902,4286,79682,24087,55595,0,2022
"621","New Hampshire",1,2005,825602,648881,176721,3327,173394,4577,821025,729109,"3347","950","2639","61893","83842",30717,116130,"17177","15316",37117,33772,51021,7829,36981,26408,85446,19467,"56810","42247",91916,7898,4018,80000,23484,56516,0,2022
"622","New Hampshire",1,2006,835584,655752,179832,3265,176567,4396,831188,737585,"3172","1023","2632","62016","82301",31313,117089,"17048","15111",37485,34097,52580,7869,38900,26359,88362,19822,"57527","42879",93603,7926,3967,81710,24195,57515,0,2022
"623","New Hampshire",1,2007,848007,658831,189176,3983,185193,5066,842941,748251,"3226","1266","2672","59953","82221",31589,117091,"17280","15094",39211,34756,55586,8121,40932,26439,91553,20208,"57524","43529",94690,7806,3943,82941,24975,57966,0,2022
"624","New Hampshire",1,2008,844885,656969,187916,3979,183937,5159,839726,744074,"3305","1295","2655","56866","80232",31217,114768,"16748","15379",40617,34484,56398,8683,40792,26754,93346,20843,"57299","42393",95652,7816,4270,83566,25135,58431,0,2022
"625","New Hampshire",1,2009,820826,633063,187763,3997,183766,5137,815689,719446,"3092","1174","2681","51884","72752",29540,110784,"16105","14940",41473,33887,54512,8420,39041,27027,94705,20551,"55417","41461",96243,7793,4544,83906,24947,58959,0,2022
"626","New Hampshire",1,2010,813758,629910,183848,4048,179800,5173,808585,710849,"2943","1363","2661","48861","69993",28875,109135,"15658","13821",40567,34624,54267,8522,40468,26865,94945,20916,"55890","40475",97736,8046,4705,84985,26057,58928,0,2022
"627","New Hampshire",1,2011,818810,633736,185074,4041,181033,5270,813540,718214,"2953","1202","2585","48687","71215",29371,109892,"15914","13770",42256,35687,54379,8621,40871,26538,95094,21216,"56850","41113",95326,7424,4654,83248,25352,57896,0,2022
"628","New Hampshire",1,2012,824378,640437,183941,4071,179870,5521,818857,723927,"3298","1685","2577","48849","70705",29617,110612,"16221","14572",42605,34897,54698,8736,41907,26851,95644,21319,"57755","41379",94930,7400,4647,82883,24920,57963,0,2022
"629","New Hampshire",1,2013,835032,647097,187935,4086,183849,5744,829288,734592,"3298","1577","2620","49435","71171",29718,111322,"16365","14545",43084,35823,56565,8729,43194,27916,96332,21446,"59537","41915",94696,7403,4668,82625,24910,57715,0,2022
"630","New Hampshire",1,2014,844521,655536,188985,4043,184942,5707,838814,743715,"3287","1558","2469","49724","71442",31540,111014,"16501","14779",42118,36682,57153,8827,45576,28656,96867,21483,"60940","43099",95099,7410,4610,83079,25453,57626,0,2022
"631","New Hampshire",1,2015,860652,666439,194213,4015,190198,5673,854979,760130,"3190","1592","2386","50541","72423",32293,112045,"17777","14847",43272,37310,59516,9282,46726,30104,99017,21651,"62123","44035",94849,7540,4608,82701,25740,56961,0,2022
"632","New Hampshire",1,2016,873123,676228,196895,3961,192934,5509,867614,773313,"3199","1734","2547","52878","73556",30778,112851,"18908","15231",45243,38725,59624,9882,47188,30734,100754,22297,"63258","43926",94301,7657,4528,82116,25401,56715,0,2022
"633","New Hampshire",1,2017,882481,682550,199931,3871,196060,5215,877266,783163,"2991","1526","2323","53398","74313",30939,113334,"19993","15434",42420,40224,63711,9685,47805,31709,101911,23128,"64571","43748",94103,7629,4640,81834,25106,56728,0,2022
"634","New Hampshire",1,2018,892584,689118,203466,3866,199600,5179,887405,793195,"2991","1218","2248","54173","75704",31109,112003,"21079","15202",42613,41401,64569,10062,48403,32525,103368,24011,"65198","45318",94210,7773,4509,81928,24844,57084,0,2022
"635","New Hampshire",1,2019,890072,696051,194021,3802,190219,5114,884958,790536,"2834","1101","2208","53607","75965",31050,110233,"22540","14709",41710,39126,64674,10108,47917,33060,104791,23783,"65820","45300",94422,7952,4521,81949,24770,57179,0,2022
"636","New Hampshire",1,2020,858471,654243,204228,3813,200415,5074,853397,763102,"2819","1227","2215","55384","71887",30383,106060,"23752","14319",44490,42133,64877,9885,45845,31845,100646,19922,"53324","42089",90295,8305,4346,77644,23607,54037,0,2022
"637","New Hampshire",1,2021,894739,676894,217845,3812,214033,5104,889635,800005,"2786","1210","2213","55908","72129",32613,108594,"27076","15017",48021,46732,70352,10455,48227,30986,102999,22181,"59157","43349",89630,8207,4305,77118,23096,54022,0,2022
"638","New Hampshire",1,2022,933022,700357,232665,3812,228853,5194,927828,838173,"2788","1278","2272","58058","74062",35261,109329,"28866","16356",51078,51578,75600,11786,51183,32514,104147,23547,"63441","45029",89655,8490,4197,76968,22436,54532,1,2022
"639","New Jersey",2,2001,4777145,4059504,717641,9591,708050,18931,4758214,4145761,"5269","3038","16412","226122","408397",257953,527542,"200281","136591",273653,187849,393114,66477,298579,94176,468368,80572,"275495","225873",612453,64224,28270,519959,142051,377908,0,2012
"640","New Jersey",2,2002,4791997,4050550,741447,9492,731955,19114,4772883,4147480,"5811","2486","15947","227559","376916",248800,529399,"193554","122283",277763,196336,382721,69331,308667,100984,485362,84752,"281069","237740",625403,63738,27286,534379,144264,390115,0,2012
"641","New Jersey",2,2003,4825010,4041443,783567,9095,774472,17350,4807660,4171646,"5183","2898","15435","233261","359059",246999,536328,"192257","115237",278378,210418,380831,65713,303702,104636,497781,87131,"291803","244596",636014,63348,26842,545824,148040,397784,0,2012
"642","New Jersey",2,2004,4909630,4068036,841594,8849,832745,16910,4892720,4243966,"5507","2820","15315","246191","347772",250427,536520,"193261","112961",280422,227813,393362,66839,313991,106176,507013,90632,"296243","250701",648754,62675,26566,559513,153654,405859,0,2012
"643","New Jersey",2,2005,4991163,4099795,891368,8717,882651,16549,4974614,4318708,"5598","3133","14501","256380","341660",252154,543397,"195656","113501",286947,247698,399236,68073,311065,107964,520906,93021,"302527","255291",655906,61746,24581,569579,158168,411411,0,2012
"644","New Jersey",2,2006,5057231,4133471,923760,8517,915243,16721,5040510,4384063,"5569","3363","14384","264972","333859",251716,543762,"200079","113269",289384,257784,408973,73982,312352,111542,534654,94757,"309808","259854",656447,61342,24346,570759,156700,414059,0,2012
"645","New Jersey",2,2007,5130173,4143117,987056,8904,978152,16734,5113439,4456472,"5809","3283","13969","261798","319832",253603,546931,"205318","113414",302277,269068,430440,74656,315993,114089,549624,100014,"310114","266240",656967,61700,24533,570734,156544,414190,0,2012
"646","New Jersey",2,2008,5123837,4113618,1010219,8613,1001606,15584,5108253,4448804,"5895","3848","12656","251950","309285",252206,535480,"202814","108121",315730,270098,435865,79662,308092,116147,559312,104888,"311137","265618",659449,60210,24767,574472,156995,417477,0,2012
"647","New Jersey",2,2009,4992097,3951169,1040928,8444,1032484,15208,4976889,4316987,"5808","3646","12324","223400","279847",236360,514972,"193427","99384",331044,267567,420437,80603,293844,119179,565770,103039,"304483","261853",659902,59836,25538,574528,155968,418560,0,2012
"648","New Jersey",2,2010,4960649,3908088,1052561,8344,1044217,15805,4944844,4296305,"6222","4103","15135","211595","269127",230314,513209,"190416","95250",321168,275926,419125,77473,301181,121186,577178,104693,"306145","256859",648539,60524,25456,562559,154556,408003,0,2012
"649","New Jersey",2,2011,5018547,3903393,1115154,8221,1106933,15677,5002870,4378200,"6012","3594","14452","212046","266044",231552,521755,"194753","92973",339539,286541,425529,82082,310941,121361,583742,107129,"309793","268362",624670,53883,25732,545055,150317,394738,0,2012
"650","New Jersey",2,2012,5053885,3937660,1116225,7888,1108337,17529,5036356,4418279,"6196","4557","14926","216641","259205",233994,523288,"197859","94700",334823,281845,427909,84606,322111,123920,593939,110750,"315783","271227",618077,50893,25554,541630,146597,395033,1,2012
"651","New Jersey",2,2013,5133106,3978092,1155014,8221,1146793,17113,5115993,4497388,"5706","4551","14823","227533","258190",234551,530465,"199875","92699",338165,289258,437519,88333,326535,129533,608803,112481,"322737","275631",618605,49607,25222,543776,145165,398611,1,2012
